repo,pr_a,pr_b,prob,raw
reservoirprotocol/marketplace-v2,551,552,0.78,
retrage/svc-hook,29,33,0.68,
retrage/svc-hook,32,33,0.58,
retrage/svc-hook,29,32,0.65,
retrage/svc-hook,22,23,0.1,
robinp7720/Oblecto,127,128,0.15,
robinp7720/Oblecto,125,126,0.08,
rockbite/localforge,26,27,0.65,
root-gg/plik,533,534,0.2,
root-gg/plik,532,534,0.25,
root-gg/plik,532,533,0.2,
sblom/RegExtract,25,27,0.45,
seasonedcc/remix-forms,351,353,0.6,
seasonedcc/remix-forms,348,353,0.15,
seasonedcc/remix-forms,373,376,0.9,
seasonedcc/remix-forms,368,369,0.75,
seasonedcc/remix-forms,373,374,0.1,
seasonedcc/remix-forms,309,310,0.15,
seasonedcc/remix-forms,358,361,0.48,
seasonedcc/remix-forms,373,377,0.88,
seasonedcc/remix-forms,369,370,0.78,
seasonedcc/remix-forms,348,352,0.08,
seasonedcc/remix-forms,344,347,0.25,
seasonedcc/remix-forms,368,371,0.15,
seasonedcc/remix-forms,344,345,0.7,
seasonedcc/remix-forms,336,337,0.32,
seasonedcc/remix-forms,344,346,0.2,
seasonedcc/remix-forms,369,371,0.2,
seasonedcc/remix-forms,351,352,0.15,
seasonedcc/remix-forms,348,351,0.2,
seasonedcc/remix-forms,370,371,0.35,
seasonedcc/remix-forms,338,339,0.3,
seasonedcc/remix-forms,306,307,0.45,
seasonedcc/remix-forms,373,375,0.7,
seasonedcc/remix-forms,368,370,0.5,
seasonedcc/remix-forms,358,359,0.35,
secretlint/secretlint,1058,1059,0.75,
secretlint/secretlint,1053,1054,1.0,
simonw/tools,33,37,0.1,
simonw/tools,33,44,0.1,
simonw/tools,33,39,0.2,
simonw/tools,33,45,0.5,
simonw/tools,33,35,0.1,
simonw/tools,33,42,0.1,
simonw/tools,33,43,0.1,
simonw/tools,33,38,0.1,
simonw/tools,33,34,0.1,
simonw/tools,33,41,0.4,
skypilot-org/skypilot,5796,6414,0.25,
skypilot-org/skypilot,5796,6078,0.1,
skypilot-org/skypilot,5796,6067,0.2,
skypilot-org/skypilot,5796,6247,0.08,
skypilot-org/skypilot,5796,5810,0.3,
skypilot-org/skypilot,5796,6305,0.08,
stanford-crfm/haliax,173,184,0.7,
stanford-crfm/haliax,155,158,0.35,
stanford-crfm/haliax,152,180,0.25,
stanford-crfm/haliax,150,166,0.15,
stanford-crfm/haliax,152,176,0.2,
stanford-crfm/haliax,149,158,0.25,
stanford-crfm/haliax,146,149,0.08,
stanford-crfm/haliax,138,146,0.15,
stanford-crfm/haliax,152,173,0.4,
stanford-crfm/haliax,146,182,0.05,
stanford-crfm/haliax,153,158,0.25,
stanford-crfm/haliax,150,175,0.05,
stanford-crfm/haliax,152,186,0.3,
stanford-crfm/haliax,173,176,0.25,
stanford-crfm/haliax,152,170,0.15,
stanford-crfm/haliax,152,157,0.2,
stanford-crfm/haliax,138,171,0.2,
stanford-crfm/haliax,138,176,0.5,
stanford-crfm/haliax,177,182,0.1,
stanford-crfm/haliax,173,175,0.4,
stanford-crfm/haliax,138,178,0.55,
stanford-crfm/haliax,173,177,0.45,
stanford-crfm/haliax,152,184,0.18,
stanford-crfm/haliax,177,189,0.18,
stanford-crfm/haliax,154,158,0.1,
stanford-crfm/haliax,177,184,0.32,
stanford-crfm/haliax,138,154,0.12,
stanford-crfm/haliax,150,183,0.05,
stanford-crfm/haliax,146,186,0.15,
stanford-crfm/haliax,138,155,0.72,
stanford-crfm/haliax,138,150,0.08,
stanford-crfm/haliax,146,178,0.22,
stanford-crfm/haliax,150,180,0.08,
stanford-crfm/haliax,151,155,0.18,
stanford-crfm/haliax,152,166,0.12,
stanford-crfm/haliax,150,157,0.08,
stanford-crfm/haliax,151,153,0.68,
stanford-crfm/haliax,146,167,0.12,
stanford-crfm/haliax,150,174,0.05,
stanford-crfm/haliax,151,152,0.38,
stanford-crfm/haliax,152,181,0.42,
stanford-crfm/haliax,150,184,0.08,
stanford-crfm/haliax,173,182,0.2,
stanford-crfm/haliax,146,152,0.1,
stanford-crfm/haliax,138,169,0.7,
stanford-crfm/haliax,150,182,0.05,
stanford-crfm/haliax,154,155,0.15,
stanford-crfm/haliax,177,186,0.35,
stanford-crfm/haliax,149,153,0.05,
stanford-crfm/haliax,146,170,0.1,
stanford-crfm/haliax,152,175,0.6,
stanford-crfm/haliax,146,180,0.15,
stanford-crfm/haliax,150,177,0.05,
stanford-crfm/haliax,150,178,0.12,
stanford-crfm/haliax,146,154,0.12,
stanford-crfm/haliax,152,174,0.1,
stanford-crfm/haliax,150,181,0.08,
stanford-crfm/haliax,146,175,0.28,
stanford-crfm/haliax,177,178,0.28,
stanford-crfm/haliax,138,179,0.15,
stanford-crfm/haliax,150,152,0.08,
stanford-crfm/haliax,178,179,0.1,
stanford-crfm/haliax,173,189,0.15,
stanford-crfm/haliax,151,154,0.4,
stanford-crfm/haliax,138,173,0.25,
stanford-crfm/haliax,138,167,0.15,
stanford-crfm/haliax,142,143,0.6,
stanford-crfm/haliax,146,166,0.05,
stanford-crfm/haliax,173,178,0.2,
stanford-crfm/haliax,138,175,0.25,
stanford-crfm/haliax,149,157,0.05,
stanford-crfm/haliax,149,150,0.05,
stanford-crfm/haliax,146,172,0.2,
stanford-crfm/haliax,146,189,0.05,
stanford-crfm/haliax,178,180,0.1,
stanford-crfm/haliax,146,176,0.05,
stanford-crfm/haliax,138,186,0.85,
stanford-crfm/haliax,138,182,0.05,
stanford-crfm/haliax,138,189,0.05,
stanford-crfm/haliax,146,158,0.1,
stanford-crfm/haliax,152,178,0.05,
stanford-crfm/haliax,178,184,0.15,
stanford-crfm/haliax,150,167,0.1,
stanford-crfm/haliax,152,179,0.25,
stanford-crfm/haliax,177,179,0.65,
stanford-crfm/haliax,152,169,0.35,
stanford-crfm/haliax,138,158,0.15,
stanford-crfm/haliax,155,157,0.2,
stanford-crfm/haliax,150,173,0.22,
stanford-crfm/haliax,149,151,0.18,
stanford-crfm/haliax,177,181,0.12,
stanford-crfm/haliax,150,153,0.1,
stanford-crfm/haliax,173,180,0.28,
stanford-crfm/haliax,138,153,0.25,
stanford-crfm/haliax,138,152,0.2,
stanford-crfm/haliax,170,171,0.05,
stanford-crfm/haliax,150,158,0.55,
stanford-crfm/haliax,150,171,0.05,
stanford-crfm/haliax,138,145,0.6,
stanford-crfm/haliax,178,189,0.05,
stanford-crfm/haliax,178,183,0.15,
stanford-crfm/haliax,138,149,0.05,
stanford-crfm/haliax,150,169,0.15,
stanford-crfm/haliax,146,171,0.2,
stanford-crfm/haliax,146,173,0.45,
stanford-crfm/haliax,177,180,0.65,
stanford-crfm/haliax,146,151,0.8,
stanford-crfm/haliax,173,181,0.1,
stanford-crfm/haliax,152,183,0.2,
stanford-crfm/haliax,150,151,0.75,
stanford-crfm/haliax,138,142,0.75,
stanford-crfm/haliax,173,174,0.15,
stanford-crfm/haliax,173,183,0.15,
stanford-crfm/haliax,153,157,0.75,
stanford-crfm/haliax,138,151,0.15,
stanford-crfm/haliax,138,177,0.85,
stanford-crfm/haliax,149,155,0.1,
stanford-crfm/haliax,157,158,0.25,
stanford-crfm/haliax,138,157,0.25,
stanford-crfm/haliax,152,189,0.15,
stanford-crfm/haliax,152,167,0.8,
stanford-crfm/haliax,138,143,0.8,
stanford-crfm/haliax,138,180,0.7,
stanford-crfm/haliax,152,182,0.6,
stanford-crfm/haliax,150,186,0.15,
stanford-crfm/haliax,146,157,0.15,
stanford-crfm/haliax,152,177,0.05,
stanford-crfm/haliax,142,145,0.75,
stanford-crfm/haliax,177,183,0.12,
stanford-crfm/haliax,149,152,0.05,
stanford-crfm/haliax,152,155,0.05,
stanford-crfm/haliax,152,158,0.3,
stanford-crfm/haliax,178,181,0.08,
stanford-crfm/haliax,146,181,0.05,
stanford-crfm/haliax,146,155,0.05,
stanford-crfm/haliax,149,154,0.1,
stanford-crfm/haliax,146,179,0.4,
stanford-crfm/haliax,152,154,0.85,
stanford-crfm/haliax,138,183,0.1,
stanford-crfm/haliax,138,181,0.05,
stanford-crfm/haliax,146,184,0.2,
stanford-crfm/haliax,153,154,0.9,
stanford-crfm/haliax,146,183,0.05,
stanford-crfm/haliax,150,154,0.1,
stanford-crfm/haliax,150,176,0.1,
stanford-crfm/haliax,152,172,0.2,
stanford-crfm/haliax,138,172,0.5,
stanford-crfm/haliax,150,179,0.1,
stanford-crfm/haliax,138,184,0.65,
stanford-crfm/haliax,150,189,0.1,
stanford-crfm/haliax,150,170,0.1,
stanford-crfm/haliax,152,171,0.3,
stanford-crfm/haliax,152,153,0.8,
stanford-crfm/haliax,150,172,0.05,
stanford-crfm/haliax,173,186,0.65,
stanford-crfm/haliax,178,186,0.8,
stanford-crfm/haliax,153,155,0.05,
stanford-crfm/haliax,138,166,0.35,
stanford-crfm/haliax,178,182,0.05,
stanford-crfm/haliax,146,174,0.05,
stanford-crfm/haliax,138,170,0.1,
stanford-crfm/haliax,138,174,0.05,
stanford-crfm/haliax,150,155,0.05,
stanford-crfm/haliax,146,153,0.15,
stanford-crfm/haliax,146,150,0.05,
stanford-crfm/haliax,146,177,0.2,
stanford-crfm/haliax,146,169,0.25,
stanford-crfm/haliax,173,179,0.4,
stanford-crfm/haliax,154,157,0.88,
swc-project/swc,10855,10856,0.42,
synth-inc/onit,260,261,0.18,
synth-inc/onit,267,269,0.55,
synth-inc/onit,249,250,0.08,
synth-inc/onit,266,269,0.55,
synth-inc/onit,243,245,0.4,
synth-inc/onit,266,268,0.65,
synth-inc/onit,243,244,0.35,
synth-inc/onit,266,267,0.5,
synth-inc/onit,267,268,0.45,
synth-inc/onit,243,246,0.25,
synth-inc/onit,184,186,0.7,
synth-inc/onit,250,251,0.2,
synth-inc/onit,268,269,0.4,
temporalio/temporal,7794,7861,0.1,
temporalio/temporal,7990,8014,0.05,
temporalio/temporal,7944,7990,0.12,
temporalio/temporal,7990,8003,0.05,
temporalio/temporal,7860,7871,0.22,
temporalio/temporal,7871,7922,0.15,
temporalio/temporal,7794,8029,0.08,
temporalio/temporal,7794,7990,0.08,
temporalio/temporal,7794,8014,0.08,
temporalio/temporal,7944,8014,0.08,
temporalio/temporal,7944,8003,0.4,
temporalio/temporal,7794,7860,0.15,
temporalio/temporal,7860,7922,0.5,
temporalio/temporal,8014,8029,0.45,
temporalio/temporal,7990,8029,0.15,
temporalio/temporal,7871,7896,0.45,
temporalio/temporal,7794,7896,0.15,
temporalio/temporal,7794,7871,0.25,
temporalio/temporal,7794,7922,0.15,
temporalio/temporal,7860,7896,0.2,
temporalio/temporal,7944,8029,0.35,
temporalio/temporal,7860,7861,0.7,
temporalio/temporal,7794,7832,0.15,
temporalio/temporal,8003,8014,0.12,
temporalio/temporal,7794,8003,0.12,
temporalio/temporal,7794,7944,0.25,
timakin/bodyclose,72,73,0.8,
timmo001/system-bridge,3460,3463,0.65,
timmo001/system-bridge,3461,3465,0.15,
timmo001/system-bridge,3463,3466,0.2,
timmo001/system-bridge,3456,3460,0.28,
timmo001/system-bridge,3456,3465,0.08,
timmo001/system-bridge,3462,3463,0.08,
timmo001/system-bridge,3462,3465,0.05,
timmo001/system-bridge,3461,3466,0.12,
timmo001/system-bridge,3461,3462,0.15,
timmo001/system-bridge,3462,3466,0.05,
timmo001/system-bridge,3456,3462,0.38,
timmo001/system-bridge,3456,3461,0.3,
timmo001/system-bridge,3460,3462,0.15,
timmo001/system-bridge,3456,3466,0.15,
timmo001/system-bridge,3461,3463,0.25,
timmo001/system-bridge,3456,3463,0.3,
timmo001/system-bridge,3460,3466,0.1,
timmo001/system-bridge,3460,3461,0.7,
timmo001/system-bridge,3455,3456,0.35,
timmo001/system-bridge,3463,3465,0.15,
timmo001/system-bridge,3460,3465,0.1,
tokens-studio/figma-plugin,3370,3412,0.25,
tokens-studio/figma-plugin,3389,3390,0.65,
tokens-studio/figma-plugin,3388,3469,0.45,
tokens-studio/figma-plugin,3388,3401,0.2,
tokens-studio/figma-plugin,3411,3448,0.55,
tokens-studio/figma-plugin,3388,3391,0.08,
tokens-studio/figma-plugin,3459,3468,0.25,
tokens-studio/figma-plugin,3366,3369,0.3,
tokens-studio/figma-plugin,3367,3387,0.15,
tokens-studio/figma-plugin,3405,3468,0.2,
tokens-studio/figma-plugin,3469,3471,0.75,
tokens-studio/figma-plugin,3368,3448,0.1,
tokens-studio/figma-plugin,3422,3468,0.25,
tokens-studio/figma-plugin,3385,3449,0.1,
tokens-studio/figma-plugin,3388,3395,0.35,
tokens-studio/figma-plugin,3413,3468,0.15,
tokens-studio/figma-plugin,3391,3399,0.3,
tokens-studio/figma-plugin,3419,3471,0.1,
tokens-studio/figma-plugin,3366,3374,0.4,
tokens-studio/figma-plugin,3378,3471,0.15,
tokens-studio/figma-plugin,3413,3419,0.1,
tokens-studio/figma-plugin,3412,3422,0.2,
tokens-studio/figma-plugin,3405,3453,0.2,
tokens-studio/figma-plugin,3388,3445,0.5,
tokens-studio/figma-plugin,3368,3401,0.25,
tokens-studio/figma-plugin,3387,3445,0.4,
tokens-studio/figma-plugin,3393,3449,0.1,
tokens-studio/figma-plugin,3378,3401,0.2,
tokens-studio/figma-plugin,3422,3445,0.35,
tokens-studio/figma-plugin,3419,3459,0.05,
tokens-studio/figma-plugin,3368,3411,0.4,
tokens-studio/figma-plugin,3388,3459,0.1,
tokens-studio/figma-plugin,3378,3447,0.2,
tokens-studio/figma-plugin,3411,3459,0.25,
tokens-studio/figma-plugin,3380,3411,0.15,
tokens-studio/figma-plugin,3385,3468,0.55,
tokens-studio/figma-plugin,3374,3399,0.35,
tokens-studio/figma-plugin,3448,3468,0.25,
tokens-studio/figma-plugin,3391,3393,0.2,
tokens-studio/figma-plugin,3412,3459,0.15,
tokens-studio/figma-plugin,3367,3385,0.45,
tokens-studio/figma-plugin,3391,3398,0.08,
tokens-studio/figma-plugin,3411,3453,0.4,
tokens-studio/figma-plugin,3374,3380,0.3,
tokens-studio/figma-plugin,3367,3399,0.15,
tokens-studio/figma-plugin,3394,3413,0.2,
tokens-studio/figma-plugin,3385,3418,0.5,
tokens-studio/figma-plugin,3360,3362,0.25,
tokens-studio/figma-plugin,3380,3453,0.55,
tokens-studio/figma-plugin,3419,3449,0.1,
tokens-studio/figma-plugin,3378,3386,0.35,
tokens-studio/figma-plugin,3374,3390,0.45,
tokens-studio/figma-plugin,3413,3470,0.05,
tokens-studio/figma-plugin,3418,3422,0.2,
tokens-studio/figma-plugin,3411,3422,0.15,
tokens-studio/figma-plugin,3388,3447,0.12,
tokens-studio/figma-plugin,3370,3422,0.05,
tokens-studio/figma-plugin,3370,3394,0.05,
tokens-studio/figma-plugin,3360,3369,0.08,
tokens-studio/figma-plugin,3378,3459,0.2,
tokens-studio/figma-plugin,3374,3388,0.1,
tokens-studio/figma-plugin,3368,3405,0.08,
tokens-studio/figma-plugin,3394,3404,0.08,
tokens-studio/figma-plugin,3418,3419,0.03,
tokens-studio/figma-plugin,3368,3449,0.18,
tokens-studio/figma-plugin,3367,3380,0.05,
tokens-studio/figma-plugin,3398,3404,0.05,
tokens-studio/figma-plugin,3418,3459,0.08,
tokens-studio/figma-plugin,3366,3453,0.42,
tokens-studio/figma-plugin,3388,3412,0.12,
tokens-studio/figma-plugin,3405,3411,0.22,
tokens-studio/figma-plugin,3412,3469,0.08,
tokens-studio/figma-plugin,3412,3453,0.25,
tokens-studio/figma-plugin,3367,3369,0.78,
tokens-studio/figma-plugin,3453,3470,0.12,
tokens-studio/figma-plugin,3366,3395,0.35,
tokens-studio/figma-plugin,3388,3411,0.22,
tokens-studio/figma-plugin,3387,3422,0.48,
tokens-studio/figma-plugin,3469,3470,0.1,
tokens-studio/figma-plugin,3378,3389,0.28,
tokens-studio/figma-plugin,3366,3368,0.42,
tokens-studio/figma-plugin,3418,3448,0.52,
tokens-studio/figma-plugin,3453,3469,0.08,
tokens-studio/figma-plugin,3370,3411,0.07,
tokens-studio/figma-plugin,3411,3419,0.03,
tokens-studio/figma-plugin,3380,3445,0.1,
tokens-studio/figma-plugin,3368,3413,0.05,
tokens-studio/figma-plugin,3370,3413,0.03,
tokens-studio/figma-plugin,3422,3469,0.15,
tokens-studio/figma-plugin,3393,3399,0.18,
tokens-studio/figma-plugin,3405,3459,0.03,
tokens-studio/figma-plugin,3391,3470,0.05,
tokens-studio/figma-plugin,3374,3387,0.15,
tokens-studio/figma-plugin,3387,3390,0.3,
tokens-studio/figma-plugin,3393,3447,0.08,
tokens-studio/figma-plugin,3368,3412,0.45,
tokens-studio/figma-plugin,3386,3394,0.05,
tokens-studio/figma-plugin,3374,3418,0.12,
tokens-studio/figma-plugin,3380,3462,0.25,
tokens-studio/figma-plugin,3453,3468,0.05,
tokens-studio/figma-plugin,3419,3468,0.03,
tokens-studio/figma-plugin,3367,3405,0.28,
tokens-studio/figma-plugin,3401,3411,0.15,
tokens-studio/figma-plugin,3411,3470,0.05,
tokens-studio/figma-plugin,3368,3459,0.15,
tokens-studio/figma-plugin,3398,3401,0.1,
tokens-studio/figma-plugin,3380,3388,0.55,
tokens-studio/figma-plugin,3405,3447,0.15,
tokens-studio/figma-plugin,3366,3370,0.1,
tokens-studio/figma-plugin,3388,3404,0.05,
tokens-studio/figma-plugin,3405,3418,0.65,
tokens-studio/figma-plugin,3401,3419,0.05,
tokens-studio/figma-plugin,3399,3405,0.2,
tokens-studio/figma-plugin,3378,3418,0.2,
tokens-studio/figma-plugin,3368,3386,0.15,
tokens-studio/figma-plugin,3387,3468,0.2,
tokens-studio/figma-plugin,3387,3470,0.05,
tokens-studio/figma-plugin,3447,3459,0.25,
tokens-studio/figma-plugin,3368,3453,0.35,
tokens-studio/figma-plugin,3370,3449,0.2,
tokens-studio/figma-plugin,3411,3468,0.15,
tokens-studio/figma-plugin,3387,3411,0.15,
tokens-studio/figma-plugin,3405,3470,0.15,
tokens-studio/figma-plugin,3386,3389,0.2,
tokens-studio/figma-plugin,3387,3447,0.15,
tokens-studio/figma-plugin,3419,3422,0.1,
tokens-studio/figma-plugin,3370,3391,0.1,
tokens-studio/figma-plugin,3459,3469,0.2,
tokens-studio/figma-plugin,3412,3468,0.1,
tokens-studio/figma-plugin,3387,3399,0.3,
tokens-studio/figma-plugin,3386,3390,0.2,
tokens-studio/figma-plugin,3374,3412,0.35,
tokens-studio/figma-plugin,3378,3453,0.3,
tokens-studio/figma-plugin,3387,3413,0.35,
tokens-studio/figma-plugin,3370,3386,0.2,
tokens-studio/figma-plugin,3422,3448,0.5,
tokens-studio/figma-plugin,3367,3393,0.12,
tokens-studio/figma-plugin,3385,3445,0.35,
tokens-studio/figma-plugin,3411,3445,0.18,
tokens-studio/figma-plugin,3360,3361,0.25,
tokens-studio/figma-plugin,3393,3419,0.08,
tokens-studio/figma-plugin,3367,3389,0.12,
tokens-studio/figma-plugin,3445,3449,0.22,
tokens-studio/figma-plugin,3387,3391,0.03,
tokens-studio/figma-plugin,3378,3469,0.15,
tokens-studio/figma-plugin,3368,3393,0.08,
tokens-studio/figma-plugin,3374,3405,0.28,
tokens-studio/figma-plugin,3366,3470,0.01,
tokens-studio/figma-plugin,3370,3471,0.2,
tokens-studio/figma-plugin,3385,3462,0.08,
tokens-studio/figma-plugin,3380,3448,0.22,
tokens-studio/figma-plugin,3366,3412,0.12,
tokens-studio/figma-plugin,3447,3453,0.38,
tokens-studio/figma-plugin,3367,3378,0.12,
tokens-studio/figma-plugin,3393,3401,0.32,
tokens-studio/figma-plugin,3388,3419,0.1,
tokens-studio/figma-plugin,3380,3412,0.28,
tokens-studio/figma-plugin,3374,3411,0.32,
tokens-studio/figma-plugin,3368,3395,0.15,
tokens-studio/figma-plugin,3378,3422,0.1,
tokens-studio/figma-plugin,3387,3471,0.35,
tokens-studio/figma-plugin,3366,3447,0.2,
tokens-studio/figma-plugin,3401,3405,0.15,
tokens-studio/figma-plugin,3385,3459,0.2,
tokens-studio/figma-plugin,3386,3404,0.1,
tokens-studio/figma-plugin,3388,3399,0.25,
tokens-studio/figma-plugin,3368,3445,0.15,
tokens-studio/figma-plugin,3388,3449,0.2,
tokens-studio/figma-plugin,3386,3395,0.35,
tokens-studio/figma-plugin,3448,3469,0.2,
tokens-studio/figma-plugin,3418,3471,0.15,
tokens-studio/figma-plugin,3385,3393,0.25,
tokens-studio/figma-plugin,3367,3370,0.15,
tokens-studio/figma-plugin,3380,3389,0.3,
tokens-studio/figma-plugin,3422,3471,0.15,
tokens-studio/figma-plugin,3393,3413,0.2,
tokens-studio/figma-plugin,3368,3422,0.12,
tokens-studio/figma-plugin,3448,3470,0.08,
tokens-studio/figma-plugin,3459,3471,0.28,
tokens-studio/figma-plugin,3374,3404,0.12,
tokens-studio/figma-plugin,3394,3398,0.18,
tokens-studio/figma-plugin,3380,3419,0.05,
tokens-studio/figma-plugin,3405,3419,0.1,
tokens-studio/figma-plugin,3367,3422,0.2,
tokens-studio/figma-plugin,3391,3448,0.1,
tokens-studio/figma-plugin,3387,3448,0.2,
tokens-studio/figma-plugin,3398,3399,0.38,
tokens-studio/figma-plugin,3380,3393,0.15,
tokens-studio/figma-plugin,3386,3388,0.55,
tokens-studio/figma-plugin,3393,3445,0.12,
tokens-studio/figma-plugin,3405,3445,0.1,
tokens-studio/figma-plugin,3378,3388,0.15,
tokens-studio/figma-plugin,3447,3471,0.4,
tokens-studio/figma-plugin,3385,3394,0.15,
tokens-studio/figma-plugin,3366,3462,0.3,
tokens-studio/figma-plugin,3388,3453,0.35,
tokens-studio/figma-plugin,3413,3447,0.25,
tokens-studio/figma-plugin,3378,3449,0.15,
tokens-studio/figma-plugin,3380,3418,0.45,
tokens-studio/figma-plugin,3367,3418,0.15,
twentyhq/twenty,12641,12642,0.03,
twentyhq/twenty,12640,12642,0.05,
twentyhq/twenty,12640,12641,0.05,
typehero/typehero,1749,1750,0.38,
umijs/qiankun,3082,3083,0.1,
unsend-dev/unsend,170,189,0.15,
unsend-dev/unsend,170,178,0.12,
uxlfoundation/scikit-learn-intelex,2519,2520,0.05,
vercel/next.js,80002,80178,0.1,
vercel/next.js,79523,80002,0.22,
vexxhost/atmosphere,2789,2790,0.95,
vexxhost/atmosphere,2788,2790,0.95,
vexxhost/atmosphere,2788,2789,0.95,
vladfi1/slippi-ai,37,39,0.2,
vladfi1/slippi-ai,38,39,0.25,
vladfi1/slippi-ai,37,38,0.3,
vladfi1/slippi-ai,34,35,0.15,
voideditor/void,724,844,0.2,
voideditor/void,715,724,0.3,
wcandillon/react-native-webgpu,234,235,0.15,
wcandillon/react-native-webgpu,235,237,0.1,
wcandillon/react-native-webgpu,234,236,0.12,
wcandillon/react-native-webgpu,236,237,0.3,
wcandillon/react-native-webgpu,233,235,0.08,
wcandillon/react-native-webgpu,233,237,0.12,
wcandillon/react-native-webgpu,234,237,0.05,
wcandillon/react-native-webgpu,233,236,0.4,
wcandillon/react-native-webgpu,233,234,0.03,
wcandillon/react-native-webgpu,235,236,0.08,
wealthsimple/llm-gateway,80,84,0.25,
wealthsimple/llm-gateway,83,85,0.2,
wealthsimple/llm-gateway,80,83,0.12,
wealthsimple/llm-gateway,82,85,0.25,
wealthsimple/llm-gateway,80,82,0.05,
wealthsimple/llm-gateway,83,84,0.85,
wealthsimple/llm-gateway,80,81,0.45,
wealthsimple/llm-gateway,82,84,0.1,
wealthsimple/llm-gateway,80,85,0.4,
wealthsimple/llm-gateway,81,82,0.8,
wealthsimple/llm-gateway,78,80,0.05,
wealthsimple/llm-gateway,82,83,0.1,
wealthsimple/llm-gateway,84,85,0.2,
worknenjoy/gitpay,1238,1240,0.2,
worknenjoy/gitpay,1238,1239,0.2,
worknenjoy/gitpay,1214,1215,0.15,
writer/writer-framework,894,902,0.35,
writer/writer-framework,894,927,0.35,
writer/writer-framework,888,890,0.25,
writer/writer-framework,885,886,0.15,
wvlet/airframe,3932,3940,0.25,
wvlet/airframe,3935,3943,0.2,
wvlet/airframe,3931,3942,0.25,
wvlet/airframe,3943,3944,0.05,
wvlet/airframe,3931,3938,0.05,
wvlet/airframe,3934,3941,0.08,
wvlet/airframe,3931,3932,0.05,
wvlet/airframe,3933,3944,0.05,
wvlet/airframe,3935,3938,0.05,
wvlet/airframe,3932,3934,0.05,
wvlet/airframe,3944,3946,0.05,
wvlet/airframe,3933,3935,0.05,
wvlet/airframe,3938,3947,0.05,
wvlet/airframe,3938,3949,0.12,
wvlet/airframe,3931,3936,0.08,
wvlet/airframe,3936,3938,0.08,
wvlet/airframe,3934,3942,0.12,
wvlet/airframe,3935,3944,0.1,
wvlet/airframe,3944,3950,0.1,
